idx,R,G,B,hex,kind,col,row
4079,218,197,173,#DAC5AD,singleton,46,63
4080,141,169,212,#8DA9D4,singleton,47,63
4081,242,192,127,#F2C07F,singleton,48,63
4082,226,228,132,#E2E484,singleton,49,63
4083,203,178,189,#CBB2BD,singleton,50,63
4084,223,244,150,#DFF496,singleton,51,63
4085,230,160,232,#E6A0E8,singleton,52,63
4086,237,232,178,#EDE8B2,singleton,53,63
4087,161,247,234,#A1F7EA,singleton,54,63
4088,255,193,219,#FFC1DB,singleton,55,63
4089,141,220,137,#8DDC89,singleton,56,63
4090,223,167,245,#DFA7F5,singleton,57,63
4091,187,212,218,#BBD4DA,singleton,58,63
4092,202,148,185,#CA94B9,singleton,59,63
4093,168,179,218,#A8B3DA,singleton,60,63
4094,223,218,146,#DFDA92,singleton,61,63
4095,247,182,145,#F7B691,singleton,62,63
4096,228,253,253,#E4FDFD,singleton,63,63
4097-4098,187,225,160,#BBE1A0,overlap_pair,0,-1
4099-4100,153,206,135,#99CE87,overlap_pair,1,-1
4101-4102,197,154,101,#C59A65,overlap_pair,2,-1
4103-4104,140,146,123,#8C927B,overlap_pair,3,-1
4105-4106,195,104,89,#C36859,overlap_pair,4,-1
4107-4108,112,177,170,#70B1AA,overlap_pair,5,-1
4109-4110,117,193,150,#75C196,overlap_pair,6,-1
4111-4112,176,166,221,#B0A6DD,overlap_pair,7,-1
4113-4114,180,127,170,#B47FAA,overlap_pair,8,-1
4115-4116,159,139,124,#9F8B7C,overlap_pair,9,-1
4117-4118,191,162,161,#BFA2A1,overlap_pair,10,-1
4119-4120,164,166,170,#A4A6AA,overlap_pair,11,-1
4121-4122,198,189,158,#C6BD9E,overlap_pair,12,-1
4123-4124,140,137,227,#8C89E3,overlap_pair,13,-1
4125-4126,248,134,72,#F88648,overlap_pair,14,-1
4127-4128,136,139,158,#888B9E,overlap_pair,15,-1
4129-4130,141,140,202,#8D8CCA,overlap_pair,16,-1
4131-4132,157,150,84,#9D9654,overlap_pair,17,-1
4133-4134,187,147,140,#BB938C,overlap_pair,18,-1
4135-4136,120,240,98,#78F062,overlap_pair,19,-1
4137-4138,93,146,166,#5D92A6,overlap_pair,20,-1
4139-4140,205,175,111,#CDAF6F,overlap_pair,21,-1
4141-4142,178,161,133,#B2A185,overlap_pair,22,-1
4143-4144,216,186,97,#D8BA61,overlap_pair,23,-1
4145-4146,86,201,124,#56C97C,overlap_pair,24,-1
4147-4148,110,89,225,#6E59E1,overlap_pair,25,-1
4149-4150,147,214,192,#93D6C0,overlap_pair,26,-1
4151-4152,122,174,149,#7AAE95,overlap_pair,27,-1
4153-4154,138,174,127,#8AAE7F,overlap_pair,28,-1
4155-4156,180,190,125,#B4BE7D,overlap_pair,29,-1
4157-4158,160,191,82,#A0BF52,overlap_pair,30,-1
4159-4160,208,190,199,#D0BEC7,overlap_pair,31,-1
4161-4162,169,162,137,#A9A289,overlap_pair,32,-1
4163-4164,171,157,189,#AB9DBD,overlap_pair,33,-1
4165-4166,94,182,189,#5EB6BD,overlap_pair,34,-1
4167-4168,188,152,165,#BC98A5,overlap_pair,35,-1
4169-4170,161,170,207,#A1AACF,overlap_pair,36,-1
4171-4172,100,128,119,#648077,overlap_pair,37,-1
4173-4174,165,71,220,#A547DC,overlap_pair,38,-1
4175-4176,209,143,251,#D18FFB,overlap_pair,39,-1
4177-4178,167,157,189,#A79DBD,overlap_pair,40,-1
4179-4180,115,116,140,#73748C,overlap_pair,41,-1
4181-4182,214,229,177,#D6E5B1,overlap_pair,42,-1
4183-4184,181,184,166,#B5B8A6,overlap_pair,43,-1
4185-4186,127,165,116,#7FA574,overlap_pair,44,-1
4187-4188,181,124,184,#B57CB8,overlap_pair,45,-1
4189-4190,143,119,177,#8F77B1,overlap_pair,46,-1
4191-4192,172,205,123,#ACCD7B,overlap_pair,47,-1
4193-4194,129,100,163,#8164A3,overlap_pair,48,-1
4195-4196,193,228,144,#C1E490,overlap_pair,49,-1
4197-4198,168,129,146,#A88192,overlap_pair,50,-1
4199-4200,127,174,156,#7FAE9C,overlap_pair,51,-1
4201-4202,209,217,133,#D1D985,overlap_pair,52,-1
4203-4204,189,155,230,#BD9BE6,overlap_pair,53,-1
4205-4206,160,125,141,#A07D8D,overlap_pair,54,-1
4207-4208,219,139,137,#DB8B89,overlap_pair,55,-1
4209-4210,135,163,106,#87A36A,overlap_pair,56,-1
4211-4212,98,188,137,#62BC89,overlap_pair,57,-1
4213-4214,115,116,205,#7374CD,overlap_pair,58,-1
4215-4216,129,114,208,#8172D0,overlap_pair,59,-1
4217-4218,129,192,198,#81C0C6,overlap_pair,60,-1
4219-4220,170,136,103,#AA8867,overlap_pair,61,-1
4221-4222,210,144,183,#D290B7,overlap_pair,62,-1
4223-4224,243,178,87,#F3B257,overlap_pair,63,-1
